Differential_pressure,Flow_rate,Time,Dust_feed,RUL,"Dust_ISO 12103-1, A3 Medium Test Dust","Dust_ISO 12103-1, A2 Fine Test Dust","Dust_ISO 12103-1, A4 Coarse Test Dust"
15.10055,57.6464179873394,24.3,237.738798839273,53.9,1,0,0
15.73351,57.9866207712521,24.4,237.738798839273,53.8,1,0,0
15.73351,57.5257075708582,24.5,237.738798839273,53.7,1,0,0
15.73351,57.8110298446229,24.6,237.738798839273,53.6,1,0,0
15.73351,57.7890865425119,24.7,237.738798839273,53.5,1,0,0
15.73351,57.3025718439191,24.8,237.738798839273,53.4,1,0,0
15.10055,57.4159613871425,24.9,237.738798839273,53.3,1,0,0
15.10055,57.8439522160796,25.0,237.738798839273,53.2,1,0,0
15.73351,58.14025355919,25.1,237.738798839273,53.1,1,0,0
16.45689,57.8549312854253,25.2,237.738798839273,53.0,1,0,0
16.99942,57.657397056685,25.3,237.738798839273,52.9,1,0,0
15.10055,58.1512177919554,25.4,237.738798839273,52.8,1,0,0
15.73351,57.887853656882,25.5,237.738798839273,52.7,1,0,0
15.73351,57.3423183841088,25.6,237.738798839273,52.6,1,0,0
15.64308,58.2060983021034,25.7,237.738798839273,52.5,1,0,0
15.10055,58.0305073754743,25.8,237.738798839273,52.4,1,0,0
15.73351,57.8768745875364,25.9,237.738798839273,52.3,1,0,0
16.99942,57.2827052900358,26.0,237.738798839273,52.2,1,0,0
16.99942,57.7232417995984,26.1,237.738798839273,52.1,1,0,0
16.99942,57.4708418972904,26.2,237.738798839273,52.0,1,0,0
16.99942,58.0963521183877,26.3,237.738798839273,51.9,1,0,0
16.99942,57.6244746852283,26.4,237.738798839273,51.8,1,0,0
17.63238,57.8988178896474,26.5,237.738798839273,51.7,1,0,0
17.63238,57.4598628279448,26.6,237.738798839273,51.6,1,0,0
17.63238,57.1535391087367,26.7,237.738798839273,51.5,1,0,0
17.63238,57.4159613871425,26.8,237.738798839273,51.4,1,0,0
17.63238,57.5037642687471,26.9,237.738798839273,51.3,1,0,0
18.80787,58.14025355919,27.0,237.738798839273,51.2,1,0,0
18.89829,57.7561641710552,27.1,237.738798839273,51.1,1,0,0
17.63238,58.0085640733632,27.2,237.738798839273,51.0,1,0,0
16.99942,58.063429746931,27.3,237.738798839273,50.9,1,0,0
17.63238,57.8768745875364,27.4,237.738798839273,50.8,1,0,0
16.99942,57.4159613871425,27.5,237.738798839273,50.7,1,0,0
20.61632,58.0524655141655,27.6,237.738798839273,50.6,1,0,0
18.80787,57.6683761260307,27.7,237.738798839273,50.5,1,0,0
22.69604,57.8658955181907,27.8,237.738798839273,50.4,1,0,0
22.69604,57.7671432404008,27.9,237.738798839273,50.3,1,0,0
23.87153,57.7890865425119,28.0,237.738798839273,50.2,1,0,0
24.59491,57.3830390156857,28.1,237.738798839273,50.1,1,0,0
25.04702,57.9207760283387,28.2,237.738798839273,50.0,1,0,0
25.7704,57.887853656882,28.3,237.738798839273,49.9,1,0,0
27.03631,57.3522449448388,28.4,237.738798839273,49.8,1,0,0
28.39265,57.657397056685,28.5,237.738798839273,49.7,1,0,0
28.93518,57.6903194281417,28.6,237.738798839273,49.6,1,0,0
28.93518,57.9427193304498,28.7,237.738798839273,49.5,1,0,0
33.90842,57.7561641710552,28.8,237.738798839273,49.4,1,0,0
32.00955,57.8220089139686,28.9,237.738798839273,49.3,1,0,0
32.00955,57.5695941750804,29.0,237.738798839273,49.2,1,0,0
30.2011,57.9975850040175,29.1,237.738798839273,49.1,1,0,0
30.74363,57.8658955181907,29.2,237.738798839273,49.0,1,0,0
30.74363,57.8439522160796,29.3,237.738798839273,48.9,1,0,0
30.74363,57.4598628279448,29.4,237.738798839273,48.8,1,0,0
32.09997,57.5915523137716,29.5,237.738798839273,48.7,1,0,0
32.09997,57.4927851994015,29.6,237.738798839273,48.6,1,0,0
32.73293,57.6134956158827,29.7,237.738798839273,48.5,1,0,0
32.73293,57.5476657095495,29.8,237.738798839273,48.4,1,0,0
32.73293,58.063429746931,29.9,237.738798839273,48.3,1,0,0
33.99884,57.8988178896474,30.0,237.738798839273,48.2,1,0,0
32.09997,57.9646626325608,30.1,237.738798839273,48.1,1,0,0
30.74363,57.3830390156857,30.2,237.738798839273,48.0,1,0,0
32.73293,57.4269404564881,30.3,237.738798839273,47.9,1,0,0
32.73293,58.0195431427088,30.4,237.738798839273,47.8,1,0,0
33.90842,57.5805880810062,30.5,237.738798839273,47.7,1,0,0
34.6318,57.7890865425119,30.6,237.738798839273,47.6,1,0,0
35.17434,57.4927851994015,30.7,237.738798839273,47.5,1,0,0
35.17434,57.6464179873394,30.8,237.738798839273,47.4,1,0,0
35.17434,57.362184937992,30.9,237.738798839273,47.3,1,0,0
34.45095,57.0243863598607,31.0,237.738798839273,47.2,1,0,0
34.17969,57.7122627302528,31.1,237.738798839273,47.1,1,0,0
35.17434,57.8110298446229,31.2,237.738798839273,47.0,1,0,0
35.17434,57.3323783909556,31.3,237.738798839273,46.9,1,0,0
35.80729,57.1138060009702,31.4,237.738798839273,46.8,1,0,0
35.80729,57.657397056685,31.5,237.738798839273,46.7,1,0,0
35.17434,57.5695941750804,31.6,237.738798839273,46.6,1,0,0
33.90842,57.9756417019065,31.7,237.738798839273,46.5,1,0,0
32.64251,57.8658955181907,31.8,237.738798839273,46.4,1,0,0
32.00955,57.1932856489264,31.9,237.738798839273,46.3,1,0,0
33.90842,57.3830390156857,32.0,237.738798839273,46.2,1,0,0
35.17434,57.9097969589931,32.1,237.738798839273,46.1,1,0,0
32.73293,57.7671432404008,32.2,237.738798839273,46.0,1,0,0
35.17434,57.887853656882,32.3,237.738798839273,45.9,1,0,0
35.80729,57.4598628279448,32.4,237.738798839273,45.8,1,0,0
35.80729,57.7232417995984,32.5,237.738798839273,45.7,1,0,0
37.07321,57.5915523137716,32.6,237.738798839273,45.6,1,0,0
37.07321,57.8220089139686,32.7,237.738798839273,45.5,1,0,0
38.97208,57.9536983997954,32.8,237.738798839273,45.4,1,0,0
40.87094,57.9866207712521,32.9,237.738798839273,45.3,1,0,0
42.04644,57.9427193304498,33.0,237.738798839273,45.2,1,0,0
42.13687,57.7232417995984,33.1,237.738798839273,45.1,1,0,0
42.76982,58.2280416042145,33.2,237.738798839273,45.0,1,0,0
42.76982,57.8110298446229,33.3,237.738798839273,44.9,1,0,0
42.6794,57.4818061300559,33.4,237.738798839273,44.8,1,0,0
42.76982,57.6244746852283,33.5,237.738798839273,44.7,1,0,0
40.78053,57.404997154377,33.6,237.738798839273,44.6,1,0,0
42.13687,58.0744088162766,33.7,237.738798839273,44.5,1,0,0
42.13687,58.2390206735601,33.8,237.738798839273,44.4,1,0,0
44.57827,58.1841401634122,33.9,237.738798839273,44.3,1,0,0
45.84418,57.7232417995984,34.0,237.738798839273,44.2,1,0,0
45.84418,57.9097969589931,34.1,237.738798839273,44.1,1,0,0
47.1101,58.1182954204987,34.2,237.738798839273,44.0,1,0,0
47.20052,57.8110298446229,34.3,237.738798839273,43.9,1,0,0
47.74305,57.7012984974874,34.4,237.738798839273,43.8,1,0,0
47.83348,57.7890865425119,34.5,237.738798839273,43.7,1,0,0
49.64193,57.7781074731662,34.6,237.738798839273,43.6,1,0,0
45.84418,57.6025165465371,34.7,237.738798839273,43.5,1,0,0
45.93461,58.0305073754743,34.8,237.738798839273,43.4,1,0,0
47.83348,57.6793403587961,34.9,237.738798839273,43.3,1,0,0
49.00897,58.0305073754743,35.0,237.738798839273,43.2,1,0,0
50.81742,58.0963521183877,35.1,237.738798839273,43.1,1,0,0
52.08334,58.0744088162766,35.2,237.738798839273,43.0,1,0,0
52.62587,57.9866207712521,35.3,237.738798839273,42.9,1,0,0
52.71629,58.0085640733632,35.4,237.738798839273,42.8,1,0,0
52.71629,57.9756417019065,35.5,237.738798839273,42.7,1,0,0
53.9822,58.1073311877333,35.6,237.738798839273,42.6,1,0,0
53.9822,57.8549312854253,35.7,237.738798839273,42.5,1,0,0
52.80671,58.2280416042145,35.8,237.738798839273,42.4,1,0,0
50.63657,58.0963521183877,35.9,237.738798839273,42.3,1,0,0
50.81742,57.9756417019065,36.0,237.738798839273,42.2,1,0,0
50.81742,58.315829649239,36.1,237.738798839273,42.1,1,0,0
52.08334,58.0305073754743,36.2,237.738798839273,42.0,1,0,0
53.89178,57.8110298446229,36.3,237.738798839273,41.9,1,0,0
53.9822,57.9866207712521,36.4,237.738798839273,41.8,1,0,0
54.61516,57.8988178896474,36.5,237.738798839273,41.7,1,0,0
55.88108,58.1073311877333,36.6,237.738798839273,41.6,1,0,0
57.14699,57.9975850040175,36.7,237.738798839273,41.5,1,0,0
57.77995,57.8988178896474,36.8,237.738798839273,41.4,1,0,0
57.14699,57.5586299423149,36.9,237.738798839273,41.3,1,0,0
57.14699,57.6464179873394,37.0,237.738798839273,41.2,1,0,0
58.95544,57.4927851994015,37.1,237.738798839273,41.1,1,0,0
59.04586,57.6134956158827,37.2,237.738798839273,41.0,1,0,0
59.67882,57.5147285015126,37.3,237.738798839273,40.9,1,0,0
60.85431,57.2727652968826,37.4,237.738798839273,40.8,1,0,0
60.94473,57.6793403587961,37.5,237.738798839273,40.7,1,0,0
62.21065,57.6903194281417,37.6,237.738798839273,40.6,1,0,0
62.75318,57.7451851017095,37.7,237.738798839273,40.5,1,0,0
62.75318,57.8988178896474,37.8,237.738798839273,40.4,1,0,0
62.48191,57.7781074731662,37.9,237.738798839273,40.3,1,0,0
62.12023,57.6903194281417,38.0,237.738798839273,40.2,1,0,0
62.8436,57.6134956158827,38.1,237.738798839273,40.1,1,0,0
61.30642,57.4488985951794,38.2,237.738798839273,40.0,1,0,0
60.85431,57.5147285015126,38.3,237.738798839273,39.9,1,0,0
60.85431,57.8110298446229,38.4,237.738798839273,39.8,1,0,0
59.5884,57.8329879833142,38.5,237.738798839273,39.7,1,0,0
59.5884,57.9427193304498,38.6,237.738798839273,39.6,1,0,0
59.5884,57.3522449448388,38.7,237.738798839273,39.5,1,0,0
60.94473,58.063429746931,38.8,237.738798839273,39.4,1,0,0
64.0191,57.6793403587961,38.9,237.738798839273,39.3,1,0,0
64.0191,57.4379195258337,39.0,237.738798839273,39.2,1,0,0
64.65205,57.3940180850314,39.1,237.738798839273,39.1,1,0,0
67.18388,57.8220089139686,39.2,237.738798839273,39.0,1,0,0
68.99233,58.1182954204987,39.3,237.738798839273,38.9,1,0,0
69.62529,57.8768745875364,39.4,237.738798839273,38.8,1,0,0
70.80078,57.7451851017095,39.5,237.738798839273,38.7,1,0,0
70.8912,57.8000656118575,39.6,237.738798839273,38.6,1,0,0
70.8912,57.7342208689441,39.7,237.738798839273,38.5,1,0,0
70.98163,57.5695941750804,39.8,237.738798839273,38.4,1,0,0
72.24754,57.9756417019065,39.9,237.738798839273,38.3,1,0,0
72.15712,57.8768745875364,40.0,237.738798839273,38.2,1,0,0
72.79008,57.7012984974874,40.1,237.738798839273,38.1,1,0,0
74.05599,58.0195431427088,40.2,237.738798839273,38.0,1,0,0
70.0774,58.0853878856222,40.3,237.738798839273,37.9,1,0,0
69.08276,57.8549312854253,40.4,237.738798839273,37.8,1,0,0
69.71571,57.5695941750804,40.5,237.738798839273,37.7,1,0,0
72.79008,57.4708418972904,40.6,237.738798839273,37.6,1,0,0
74.32726,57.5257075708582,40.7,237.738798839273,37.5,1,0,0
72.69965,57.5037642687471,40.8,237.738798839273,37.4,1,0,0
69.62529,57.7561641710552,40.9,237.738798839273,37.3,1,0,0
67.09346,57.6134956158827,41.0,237.738798839273,37.2,1,0,0
70.80078,57.8988178896474,41.1,237.738798839273,37.1,1,0,0
79.84303,57.635453754574,41.2,237.738798839273,37.0,1,0,0
82.91739,57.9317402611041,41.3,237.738798839273,36.9,1,0,0
86.6247,58.3597310900413,41.4,237.738798839273,36.8,1,0,0
89.15655,58.063429746931,41.5,237.738798839273,36.7,1,0,0
94.2202,57.3940180850314,41.6,237.738798839273,36.6,1,0,0
96.66161,57.9756417019065,41.7,237.738798839273,36.5,1,0,0
97.92751,58.1292744898444,41.8,237.738798839273,36.4,1,0,0
99.82639,58.1182954204987,41.9,237.738798839273,36.3,1,0,0
102.9912,57.9866207712521,42.0,237.738798839273,36.2,1,0,0
99.28386,57.8110298446229,42.1,237.738798839273,36.1,1,0,0
101.8157,57.8658955181907,42.2,237.738798839273,36.0,1,0,0
101.7253,58.1073311877333,42.3,237.738798839273,35.9,1,0,0
104.2571,57.6134956158827,42.4,237.738798839273,35.8,1,0,0
106.0655,57.5805880810062,42.5,237.738798839273,35.7,1,0,0
109.2303,58.0195431427088,42.6,237.738798839273,35.6,1,0,0
111.1292,58.3268087185846,42.7,237.738798839273,35.5,1,0,0
115.0174,57.8439522160796,42.8,237.738798839273,35.4,1,0,0
116.8258,57.9866207712521,42.9,237.738798839273,35.3,1,0,0
118.0013,58.0085640733632,43.0,237.738798839273,35.2,1,0,0
119.3576,58.0195431427088,43.1,237.738798839273,35.1,1,0,0
121.2565,58.1292744898444,43.2,237.738798839273,35.0,1,0,0
121.799,57.9975850040175,43.3,237.738798839273,34.9,1,0,0
121.799,57.657397056685,43.4,237.738798839273,34.8,1,0,0
121.799,57.9866207712521,43.5,237.738798839273,34.7,1,0,0
124.15,57.4269404564881,43.6,237.738798839273,34.6,1,0,0
126.2298,57.9975850040175,43.7,237.738798839273,34.5,1,0,0
128.1286,58.0085640733632,43.8,237.738798839273,34.4,1,0,0
129.3945,57.8439522160796,43.9,237.738798839273,34.3,1,0,0
129.9371,57.4598628279448,44.0,237.738798839273,34.2,1,0,0
129.9371,57.5257075708582,44.1,237.738798839273,34.1,1,0,0
131.3838,57.5695941750804,44.2,237.738798839273,34.0,1,0,0
132.0168,57.6134956158827,44.3,237.738798839273,33.9,1,0,0
132.1072,57.8220089139686,44.4,237.738798839273,33.8,1,0,0
130.0275,57.7232417995984,44.5,237.738798839273,33.7,1,0,0
129.9371,57.8658955181907,44.6,237.738798839273,33.6,1,0,0
132.0168,57.9646626325608,44.7,237.738798839273,33.5,1,0,0
132.0168,58.5901876902383,44.8,237.738798839273,33.4,1,0,0
132.0168,57.8220089139686,44.9,237.738798839273,33.3,1,0,0
133.7348,57.9646626325608,45.0,237.738798839273,33.2,1,0,0
135.4528,57.4818061300559,45.1,237.738798839273,33.1,1,0,0
135.272,57.8439522160796,45.2,237.738798839273,33.0,1,0,0
131.3838,57.8329879833142,45.3,237.738798839273,32.9,1,0,0
133.6444,57.3522449448388,45.4,237.738798839273,32.8,1,0,0
132.921,58.14025355919,45.5,237.738798839273,32.7,1,0,0
132.3785,57.5366866402038,45.6,237.738798839273,32.6,1,0,0
136.3571,57.5915523137716,45.7,237.738798839273,32.5,1,0,0
137.0804,58.0305073754743,45.8,237.738798839273,32.4,1,0,0
141.5111,58.3487520206957,45.9,237.738798839273,32.3,1,0,0
145.5802,58.1621968613011,46.0,237.738798839273,32.2,1,0,0
148.3833,57.8000656118575,46.1,237.738798839273,32.1,1,0,0
152.0906,57.8110298446229,46.2,237.738798839273,32.0,1,0,0
143.3196,58.0853878856222,46.3,237.738798839273,31.9,1,0,0
146.4844,57.8110298446229,46.4,237.738798839273,31.8,1,0,0
152.0906,58.2609639756712,46.5,237.738798839273,31.7,1,0,0
157.1542,58.0414864448199,46.6,237.738798839273,31.6,1,0,0
163.4838,57.8439522160796,46.7,237.738798839273,31.5,1,0,0
167.2815,58.0305073754743,46.8,237.738798839273,31.4,1,0,0
167.2815,58.5353071800903,46.9,237.738798839273,31.3,1,0,0
170.3559,57.8768745875364,47.0,237.738798839273,31.2,1,0,0
170.3559,57.9427193304498,47.1,237.738798839273,31.1,1,0,0
173.5207,57.9756417019065,47.2,237.738798839273,31.0,1,0,0
176.6855,57.4818061300559,47.3,237.738798839273,30.9,1,0,0
181.1162,57.5037642687471,47.4,237.738798839273,30.8,1,0,0
185.0948,58.1841401634122,47.5,237.738798839273,30.7,1,0,0
187.4458,57.7232417995984,47.6,237.738798839273,30.6,1,0,0
189.2542,57.3830390156857,47.7,237.738798839273,30.5,1,0,0
190.3392,57.3721249311452,47.8,237.738798839273,30.4,1,0,0
190.5201,57.4708418972904,47.9,237.738798839273,30.3,1,0,0
190.7914,57.6025165465371,48.0,237.738798839273,30.2,1,0,0
190.7914,57.2131522028096,48.1,237.738798839273,30.1,1,0,0
187.4458,57.8220089139686,48.2,237.738798839273,30.0,1,0,0
189.3446,57.9866207712521,48.3,237.738798839273,29.9,1,0,0
191.5148,57.9207760283387,48.4,237.738798839273,29.8,1,0,0
192.5998,57.6025165465371,48.5,237.738798839273,29.7,1,0,0
194.2274,57.6134956158827,48.6,237.738798839273,29.6,1,0,0
197.3922,57.3025718439191,48.7,237.738798839273,29.5,1,0,0
198.6581,57.5695941750804,48.8,237.738798839273,29.4,1,0,0
197.4826,57.9097969589931,48.9,237.738798839273,29.3,1,0,0
199.3815,58.2938863471279,49.0,237.738798839273,29.2,1,0,0
200.6474,58.0305073754743,49.1,237.738798839273,29.1,1,0,0
199.2911,58.5243429473249,49.2,237.738798839273,29.0,1,0,0
199.2911,57.292645283189,49.3,237.738798839273,28.9,1,0,0
202.3654,57.6134956158827,49.4,237.738798839273,28.8,1,0,0
205.6207,57.8000656118575,49.5,237.738798839273,28.7,1,0,0
206.2536,58.2170625348689,49.6,237.738798839273,28.6,1,0,0
207.5195,58.063429746931,49.7,237.738798839273,28.5,1,0,0
208.7854,57.6244746852283,49.8,237.738798839273,28.4,1,0,0
209.4184,58.0414864448199,49.9,237.738798839273,28.3,1,0,0
210.5939,57.9427193304498,50.0,237.738798839273,28.2,1,0,0
212.4023,58.2499849063256,50.1,237.738798839273,28.1,1,0,0
212.4023,57.6025165465371,50.2,237.738798839273,28.0,1,0,0
212.4023,57.9756417019065,50.3,237.738798839273,27.9,1,0,0
212.4928,57.8110298446229,50.4,237.738798839273,27.8,1,0,0
213.1257,58.4255758329547,50.5,237.738798839273,27.7,1,0,0
213.7587,58.0305073754743,50.6,237.738798839273,27.6,1,0,0
213.7587,57.6464179873394,50.7,237.738798839273,27.5,1,0,0
210.9556,57.9756417019065,50.8,237.738798839273,27.4,1,0,0
210.8652,57.9317402611041,50.9,237.738798839273,27.3,1,0,0
211.1364,58.063429746931,51.0,237.738798839273,27.2,1,0,0
210.5939,57.8768745875364,51.1,237.738798839273,27.1,1,0,0
207.5195,57.6134956158827,51.2,237.738798839273,27.0,1,0,0
208.6046,57.7781074731662,51.3,237.738798839273,26.9,1,0,0
210.6843,57.657397056685,51.4,237.738798839273,26.8,1,0,0
214.3916,57.635453754574,51.5,237.738798839273,26.7,1,0,0
217.3756,57.5147285015126,51.6,237.738798839273,26.6,1,0,0
221.2637,58.1731759306467,51.7,237.738798839273,26.5,1,0,0
222.5297,58.315829649239,51.8,237.738798839273,26.4,1,0,0
224.4285,58.1182954204987,51.9,237.738798839273,26.3,1,0,0
224.4285,57.7890865425119,52.0,237.738798839273,26.2,1,0,0
221.3542,57.9866207712521,52.1,237.738798839273,26.1,1,0,0
224.4285,57.9536983997954,52.2,237.738798839273,26.0,1,0,0
223.1626,57.9317402611041,52.3,237.738798839273,25.9,1,0,0
223.0722,57.8220089139686,52.4,237.738798839273,25.8,1,0,0
225.604,57.9866207712521,52.5,237.738798839273,25.7,1,0,0
224.4285,57.3830390156857,52.6,237.738798839273,25.6,1,0,0
229.4922,57.887853656882,52.7,237.738798839273,25.5,1,0,0
232.5666,57.5695941750804,52.8,237.738798839273,25.4,1,0,0
235.4601,58.0414864448199,52.9,237.738798839273,25.3,1,0,0
236.0026,57.404997154377,53.0,237.738798839273,25.2,1,0,0
236.5451,57.362184937992,53.1,237.738798839273,25.1,1,0,0
242.6034,57.7012984974874,53.2,237.738798839273,25.0,1,0,0
242.6034,57.3423183841088,53.3,237.738798839273,24.9,1,0,0
242.6939,57.1038660078169,53.4,237.738798839273,24.8,1,0,0
242.6034,57.5915523137716,53.5,237.738798839273,24.7,1,0,0
240.795,57.9646626325608,53.6,237.738798839273,24.6,1,0,0
242.6034,57.4708418972904,53.7,237.738798839273,24.5,1,0,0
245.7682,57.7561641710552,53.8,237.738798839273,24.4,1,0,0
247.6671,57.7561641710552,53.9,237.738798839273,24.3,1,0,0
249.4756,57.635453754574,54.0,237.738798839273,24.2,1,0,0
246.4012,57.7561641710552,54.1,237.738798839273,24.1,1,0,0
249.566,57.6244746852283,54.2,237.738798839273,24.0,1,0,0
252.7308,57.7671432404008,54.3,237.738798839273,23.9,1,0,0
255.8955,57.8329879833142,54.4,237.738798839273,23.8,1,0,0
249.566,58.0305073754743,54.5,237.738798839273,23.7,1,0,0
250.8319,57.9317402611041,54.6,237.738798839273,23.6,1,0,0
255.8955,57.7451851017095,54.7,237.738798839273,23.5,1,0,0
257.7944,57.7342208689441,54.8,237.738798839273,23.4,1,0,0
255.8955,57.9756417019065,54.9,237.738798839273,23.3,1,0,0
255.8955,57.9536983997954,55.0,237.738798839273,23.2,1,0,0
260.7784,57.9866207712521,55.1,237.738798839273,23.1,1,0,0
262.3155,57.9427193304498,55.2,237.738798839273,23.0,1,0,0
264.2144,57.6025165465371,55.3,237.738798839273,22.9,1,0,0
268.4643,57.9427193304498,55.4,237.738798839273,22.8,1,0,0
272.8045,57.6683761260307,55.5,237.738798839273,22.7,1,0,0
274.2513,57.9646626325608,55.6,237.738798839273,22.6,1,0,0
273.4375,57.9317402611041,55.7,237.738798839273,22.5,1,0,0
273.3471,58.0195431427088,55.8,237.738798839273,22.4,1,0,0
277.8682,58.2938863471279,55.9,237.738798839273,22.3,1,0,0
280.3096,57.7122627302528,56.0,237.738798839273,22.2,1,0,0
283.4744,57.887853656882,56.1,237.738798839273,22.1,1,0,0
284.7403,57.7890865425119,56.2,237.738798839273,22.0,1,0,0
286.6392,57.7342208689441,56.3,237.738798839273,21.9,1,0,0
288.5381,58.0524655141655,56.4,237.738798839273,21.8,1,0,0
289.804,57.9756417019065,56.5,237.738798839273,21.7,1,0,0
290.4369,58.0414864448199,56.6,237.738798839273,21.6,1,0,0
289.804,57.8549312854253,56.7,237.738798839273,21.5,1,0,0
284.7403,58.0195431427088,56.8,237.738798839273,21.4,1,0,0
285.3733,57.9646626325608,56.9,237.738798839273,21.3,1,0,0
288.5381,58.0524655141655,57.0,237.738798839273,21.2,1,0,0
292.3358,57.7012984974874,57.1,237.738798839273,21.1,1,0,0
290.4369,57.9866207712521,57.2,237.738798839273,21.0,1,0,0
293.0592,57.6134956158827,57.3,237.738798839273,20.9,1,0,0
296.1335,57.4927851994015,57.4,237.738798839273,20.8,1,0,0
294.2346,58.063429746931,57.5,237.738798839273,20.7,1,0,0
296.1335,58.0414864448199,57.6,237.738798839273,20.6,1,0,0
297.2186,57.4927851994015,57.7,237.738798839273,20.5,1,0,0
298.2133,57.9207760283387,57.8,237.738798839273,20.4,1,0,0
299.2983,58.1182954204987,57.9,237.738798839273,20.3,1,0,0
304.1811,58.3048654164735,58.0,237.738798839273,20.2,1,0,0
304.362,57.9646626325608,58.1,237.738798839273,20.1,1,0,0
304.6332,58.1182954204987,58.2,237.738798839273,20.0,1,0,0
306.2608,57.9207760283387,58.3,237.738798839273,19.9,1,0,0
309.3352,57.7342208689441,58.4,237.738798839273,19.8,1,0,0
309.9682,57.5586299423149,58.5,237.738798839273,19.7,1,0,0
312.5,57.9756417019065,58.6,237.738798839273,19.6,1,0,0
309.9682,57.9646626325608,58.7,237.738798839273,19.5,1,0,0
312.5,57.8220089139686,58.8,237.738798839273,19.4,1,0,0
311.2341,58.2170625348689,58.9,237.738798839273,19.3,1,0,0
309.7873,58.2060983021034,59.0,237.738798839273,19.2,1,0,0
308.0693,58.1292744898444,59.1,237.738798839273,19.1,1,0,0
313.133,57.6903194281417,59.2,237.738798839273,19.0,1,0,0
316.8403,57.8220089139686,59.3,237.738798839273,18.9,1,0,0
319.3721,57.7890865425119,59.4,237.738798839273,18.8,1,0,0
320.0051,57.6244746852283,59.5,237.738798839273,18.7,1,0,0
324.4358,57.3522449448388,59.6,237.738798839273,18.6,1,0,0
328.2335,57.5586299423149,59.7,237.738798839273,18.5,1,0,0
326.3347,57.5586299423149,59.8,237.738798839273,18.4,1,0,0
329.409,57.8329879833142,59.9,237.738798839273,18.3,1,0,0
329.409,58.0853878856222,60.0,237.738798839273,18.2,1,0,0
330.0419,57.5037642687471,60.1,237.738798839273,18.1,1,0,0
332.5738,57.9207760283387,60.2,237.738798839273,18.0,1,0,0
1.898872,82.3035076722731,2.9,59.1072357995712,290.8,0,0,1
1.898872,82.8192508367792,3.0,59.1072357995712,290.7,0,0,1
0.7233796,82.76852125137,3.1,59.1072357995712,290.6,0,0,1
0.7233796,82.4049668430915,3.2,59.1072357995712,290.5,0,0,1
3.255208,82.9460748003022,4.1,59.1072357995712,289.6,0,0,1
0.7233796,83.14641192286,4.2,59.1072357995712,289.5,0,0,1
1.898872,83.1373305942575,4.3,59.1072357995712,289.4,0,0,1
0.3616898,82.7093329248155,4.4,59.1072357995712,289.3,0,0,1
1.898872,81.593293476544,5.1,59.1072357995712,288.6,0,0,1
3.164786,82.3626845680963,5.2,59.1072357995712,288.5,0,0,1
1.808449,82.4134141535055,5.3,59.1072357995712,288.4,0,0,1
2.260561,82.2527666561326,5.4,59.1072357995712,288.3,0,0,1
2.260561,82.3373197753917,5.5,59.1072357995712,288.2,0,0,1
0.994647,82.7346977175201,5.6,59.1072357995712,288.1,0,0,1
0.3616898,83.0052631268568,5.7,59.1072357995712,288.0,0,0,1
2.170139,83.1917940217411,5.9,59.1072357995712,287.8,0,0,1
3.436053,83.1010175519132,6.0,59.1072357995712,287.7,0,0,1
4.06901,83.0919484953764,6.1,59.1072357995712,287.6,0,0,1
4.159433,82.47260248006,6.2,59.1072357995712,287.5,0,0,1
3.526476,82.0329536936677,6.3,59.1072357995712,287.4,0,0,1
3.526476,82.2358606045732,6.4,59.1072357995712,287.3,0,0,1
2.260561,81.9314945228492,6.5,59.1072357995712,287.2,0,0,1
0.994647,82.6924268732562,6.6,59.1072357995712,287.1,0,0,1
0.3616898,82.6247798055564,6.7,59.1072357995712,287.0,0,0,1
0.9042245,83.0306164888301,6.8,59.1072357995712,286.9,0,0,1
1.898872,82.8699804221884,6.9,59.1072357995712,286.8,0,0,1
3.526476,83.3098022053108,7.0,59.1072357995712,286.7,0,0,1
2.260561,82.9207100075976,7.1,59.1072357995712,286.6,0,0,1
0.3616898,83.0919484953764,7.2,59.1072357995712,286.5,0,0,1
0.9042245,82.7769799925153,7.3,59.1072357995712,286.4,0,0,1
1.446759,82.937616059157,7.4,59.1072357995712,286.3,0,0,1
2.170139,83.0221691784161,7.5,59.1072357995712,286.2,0,0,1
0.9042245,82.7008856144015,7.6,59.1072357995712,286.1,0,0,1
2.260561,82.5233320654692,8.0,59.1072357995712,285.7,0,0,1
0.994647,83.2371761206222,8.1,59.1072357995712,285.6,0,0,1
2.170139,82.7431564586654,8.5,59.1072357995712,285.2,0,0,1
0.994647,83.4550298305567,8.6,59.1072357995712,285.1,0,0,1
3.436053,82.9883456445662,10.1,59.1072357995712,283.6,0,0,1
2.260561,82.4134141535055,10.2,59.1072357995712,283.5,0,0,1
2.170139,82.47260248006,10.3,59.1072357995712,283.4,0,0,1
0.9042245,82.4218728946508,10.4,59.1072357995712,283.3,0,0,1
0.2712674,82.295060361859,10.5,59.1072357995712,283.2,0,0,1
2.260561,83.2190257354829,11.1,59.1072357995712,282.6,0,0,1
2.260561,83.2190257354829,11.2,59.1072357995712,282.5,0,0,1
2.170139,83.0306164888301,11.3,59.1072357995712,282.4,0,0,1
0.2712674,83.14641192286,11.4,59.1072357995712,282.3,0,0,1
6.600839,82.5909677024377,12.5,59.1072357995712,281.2,0,0,1
5.967882,82.4641437389147,12.6,59.1072357995712,281.1,0,0,1
